"","Cancer","Sample.type","Sample.total","Sample.xcell.isNA","Sample.gene.isNA","Sample.xcell.pass","Gene1","Gene2","estimate","statistic","p.value","method","alternative","p.adj","p.value.2","p.adj.2"
"6784","STAD","Normal",30,0,0,30,"Macrophages.M2","TMPRSS2",0.616531319868022,1723.69171719324,0.000285596878313308,"Spearman's rank correlation rho","two.sided",0.00224909924915653,0.000285596878313308,0.0022398072623199
"6785","TGCT","Tumor",134,0,0,134,"Macrophages.M2","TMPRSS2",-0.314384223853101,527061.501843974,0.000216093166488801,"Spearman's rank correlation rho","two.sided",0.00177822591466399,0.000216093166488801,0.00176713604251138
"6786","TGCT","Normal",0,0,0,0,"Macrophages.M2","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6787","THCA","Tumor",502,0,0,502,"Macrophages.M2","TMPRSS2",-0.114851554366337,23505810,0.0100450920499846,"Spearman's rank correlation rho","two.sided",0.0432319557036211,0.0100450920499846,0.0435335087701186
"6788","THCA","Normal",58,0,0,58,"Macrophages.M2","TMPRSS2",0.116429296502507,28724,0.383096699134629,"Spearman's rank correlation rho","two.sided",0.604577058288549,0.383096699134629,0.605425189995189
"6789","THYM","Tumor",119,0,0,119,"Macrophages.M2","TMPRSS2",-0.0606561353182095,297874.669042766,0.512274726744375,"Spearman's rank correlation rho","two.sided",0.711026033812717,0.512274726744375,0.712435717840391
"6790","THYM","Normal",2,0,0,2,"Macrophages.M2","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6791","UCEC","Tumor",530,0,0,530,"Macrophages.M2","TMPRSS2",-0.0398614542507747,25801817.0996536,0.359731440676412,"Spearman's rank correlation rho","two.sided",0.581558550864251,0.359731440676412,0.582907018230946
"6792","UCEC","Normal",22,0,0,22,"Macrophages.M2","TMPRSS2",0.102202145680407,1590,0.649889369702912,"Spearman's rank correlation rho","two.sided",0.81169178886319,0.649889369702912,0.81366738312691
"6793","UCS","Tumor",56,0,0,56,"Macrophages.M2","TMPRSS2",0.240481465201781,22223.5123281959,0.0742109516091026,"Spearman's rank correlation rho","two.sided",0.203034779864732,0.0742109516091026,0.204399701712107
"6794","UCS","Normal",0,0,0,0,"Macrophages.M2","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6795","UVM","Tumor",80,0,0,80,"Macrophages.M2","TMPRSS2",-0.0751017713554085,91727.6831320435,0.507910602107582,"Spearman's rank correlation rho","two.sided",0.708668422901146,0.507910602107582,0.710256575007058
"6796","UVM","Normal",0,0,0,0,"Macrophages.M2","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6797","ACC","Tumor",79,0,0,79,"Mast.cells","TMPRSS2",-0.197727617339363,98405.301040602,0.0806860976711838,"Spearman's rank correlation rho","two.sided",0.21637616664688,0.0806860976711838,0.21788832420005
"6798","ACC","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6799","BLCA","Tumor",408,0,0,408,"Mast.cells","TMPRSS2",-0.181942111444401,13378974.8194211,0.000220182810112497,"Spearman's rank correlation rho","two.sided",0.00180953857251368,0.000220182810112497,0.00179815961591872
"6800","BLCA","Normal",19,0,0,19,"Mast.cells","TMPRSS2",-0.652631578947369,1884,0.00311779500121794,"Spearman's rank correlation rho","two.sided",0.016820312260808,0.00311779500121794,0.0168972322721472
"6801","BRCA","Tumor",1084,0,0,1084,"Mast.cells","TMPRSS2",-0.144582715212204,242987207.397877,1.75375799430851e-06,"Spearman's rank correlation rho","two.sided",2.58232745411954e-05,1.75375799430851e-06,2.59266023684148e-05
"6802","BRCA","Normal",113,0,0,113,"Mast.cells","TMPRSS2",-0.188033798235762,285679.359258964,0.0461050732499374,"Spearman's rank correlation rho","two.sided",0.14243534285714,0.0461050732499374,0.143880033418911
"6803","CESC","Tumor",304,0,0,304,"Mast.cells","TMPRSS2",-0.107409995926203,5185292.26852502,0.0614204165904933,"Spearman's rank correlation rho","two.sided",0.175729933095732,0.0614204165904933,0.177177414803905
"6804","CESC","Normal",3,0,0,3,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6805","CHOL","Tumor",36,0,0,36,"Mast.cells","TMPRSS2",-0.279425961065134,9941.13971747609,0.0988511940911069,"Spearman's rank correlation rho","two.sided",0.248338248662532,0.0988511940911069,0.249737985570713
"6806","CHOL","Normal",9,0,0,9,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6807","COAD","Tumor",447,0,0,447,"Mast.cells","TMPRSS2",0.0457811976754275,14204211.0088877,0.334184590036448,"Spearman's rank correlation rho","two.sided",0.556164222440827,0.334184590036448,0.557341454919766
"6808","COAD","Normal",41,0,0,41,"Mast.cells","TMPRSS2",0.227526132404181,8868,0.152165630786101,"Spearman's rank correlation rho","two.sided",0.335852039358219,0.152165630786101,0.337306958283965
"6809","DLBC","Tumor",48,0,0,48,"Mast.cells","TMPRSS2",-0.222915851319459,22531.0016447097,0.127775967539772,"Spearman's rank correlation rho","two.sided",0.297287099312542,0.127775967539772,0.298832478357065
"6810","DLBC","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6811","ESCA","Tumor",161,0,0,161,"Mast.cells","TMPRSS2",0.0622642051989878,652214,0.432256081806813,"Spearman's rank correlation rho","two.sided",0.64894522925965,0.432256081806813,0.651224387071211
"6812","ESCA","Normal",9,0,0,9,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6813","GBM","Tumor",152,0,0,152,"Mast.cells","TMPRSS2",-0.0478342820479916,613272.25725992,0.558408209360582,"Spearman's rank correlation rho","two.sided",0.746539432480593,0.558408209360582,0.748321191017842
"6814","GBM","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6815","HNSC","Tumor",500,0,0,500,"Mast.cells","TMPRSS2",-0.0504463291529084,21884210.9868248,0.260204509002484,"Spearman's rank correlation rho","two.sided",0.475347754671109,0.260204509002484,0.476923513599695
"6816","HNSC","Normal",44,0,0,44,"Mast.cells","TMPRSS2",-0.0604736402963503,15048.1209558052,0.696576537098816,"Spearman's rank correlation rho","two.sided",0.839240888300374,0.696576537098816,0.840638837335509
"6817","KICH","Tumor",65,0,0,65,"Mast.cells","TMPRSS2",-0.0440122377622378,47774,0.727156885773977,"Spearman's rank correlation rho","two.sided",0.859116403653132,0.727156885773977,0.860082015321403
"6818","KICH","Normal",24,0,0,24,"Mast.cells","TMPRSS2",0.155097658320395,1943.27538586309,0.469277454110019,"Spearman's rank correlation rho","two.sided",0.676580663099237,0.469277454110019,0.67840347636747
"6819","KIRC","Tumor",530,0,0,530,"Mast.cells","TMPRSS2",-0.0389897896861216,25780188.7090854,0.37034157624854,"Spearman's rank correlation rho","two.sided",0.592341656152115,0.37034157624854,0.59340596447419
"6820","KIRC","Normal",72,0,0,72,"Mast.cells","TMPRSS2",0.305912456042427,43169.4688839852,0.00896736861759562,"Spearman's rank correlation rho","two.sided",0.0394124497627313,0.00896736861759562,0.0397030457713512
"6821","KIRP","Tumor",288,0,0,288,"Mast.cells","TMPRSS2",0.0659820599688943,3718572,0.264206482102998,"Spearman's rank correlation rho","two.sided",0.479628262744627,0.264206482102998,0.481066402534557
"6822","KIRP","Normal",32,0,0,32,"Mast.cells","TMPRSS2",0.178910552058893,4479.86402796668,0.327214636745085,"Spearman's rank correlation rho","two.sided",0.549185304574007,0.327214636745085,0.550278475744018
"6823","LGG","Tumor",510,0,0,510,"Mast.cells","TMPRSS2",0.021432350170234,21634579.7080111,0.62918205064658,"Spearman's rank correlation rho","two.sided",0.796740036845816,0.62918205064658,0.7985308982896
"6824","LGG","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6825","LIHC","Tumor",371,0,0,371,"Mast.cells","TMPRSS2",-0.195589545190211,10175351.7658321,0.000149867809596576,"Spearman's rank correlation rho","two.sided",0.00128929540099426,0.000149867809596576,0.00128176061309045
"6826","LIHC","Normal",50,0,0,50,"Mast.cells","TMPRSS2",0.100716020279235,18727.5888776849,0.486472874314127,"Spearman's rank correlation rho","two.sided",0.690572183332328,0.486472874314127,0.692713659323327
"6827","LUAD","Tumor",512,0,0,512,"Mast.cells","TMPRSS2",0.266140951024715,16416086.4149784,9.47300337565799e-10,"Spearman's rank correlation rho","two.sided",2.5425221296439e-08,9.47300337565799e-10,2.54681276595124e-08
"6828","LUAD","Normal",59,0,0,59,"Mast.cells","TMPRSS2",0.0217416715371128,33476,0.869933085982384,"Spearman's rank correlation rho","two.sided",0.936318842628417,0.869933085982384,0.935690109829875
"6829","LUSC","Tumor",501,0,0,501,"Mast.cells","TMPRSS2",0.139659535729377,18031445.6204159,0.0017269643391211,"Spearman's rank correlation rho","two.sided",0.0102283241723923,0.0017269643391211,0.0102371076336584
"6830","LUSC","Normal",49,0,0,49,"Mast.cells","TMPRSS2",-0.220102040816327,23914,0.128412104093132,"Spearman's rank correlation rho","two.sided",0.298439676337746,0.128412104093132,0.299973834859619
"6831","MESO","Tumor",86,0,0,86,"Mast.cells","TMPRSS2",-0.0778312718272864,114244.725657333,0.476280704570717,"Spearman's rank correlation rho","two.sided",0.683270537161554,0.476280704570717,0.684942381295072
"6832","MESO","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6833","OV","Tumor",264,0,0,264,"Mast.cells","TMPRSS2",-0.136339623749009,3484676.36339624,0.0267533152196588,"Spearman's rank correlation rho","two.sided",0.0932667279377697,0.0267533152196588,0.0941978928012357
"6834","OV","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6835","PAAD","Tumor",177,0,0,177,"Mast.cells","TMPRSS2",-0.167476802730426,1078954.04164019,0.0258733031546224,"Spearman's rank correlation rho","two.sided",0.0908780129025695,0.0258733031546224,0.0917724401444752
"6836","PAAD","Normal",4,0,0,4,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6837","PCPG","Tumor",178,0,0,178,"Mast.cells","TMPRSS2",-0.187854362919385,1116498.76348445,0.0120380014593559,"Spearman's rank correlation rho","two.sided",0.0501465142652014,0.0120380014593559,0.0505130503225457
"6838","PCPG","Normal",3,0,0,3,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6839","PRAD","Tumor",495,0,0,495,"Mast.cells","TMPRSS2",0.23841756472748,15394992.9061677,7.93256537195675e-08,"Spearman's rank correlation rho","two.sided",1.5478235684361e-06,7.93256537195675e-08,1.54978351125432e-06
"6840","PRAD","Normal",52,0,0,52,"Mast.cells","TMPRSS2",-0.16964419119785,27400.0848230008,0.229238800916482,"Spearman's rank correlation rho","two.sided",0.439743067741176,0.229238800916482,0.441335536872162
"6841","READ","Tumor",159,0,0,159,"Mast.cells","TMPRSS2",0.159121593513889,563321.262073175,0.0451345140564712,"Spearman's rank correlation rho","two.sided",0.139980811269241,0.0451345140564712,0.141432340075874
"6842","READ","Normal",10,0,0,10,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6843","SARC","Tumor",259,0,0,259,"Mast.cells","TMPRSS2",-0.144244497807066,3313297.25274009,0.0202154526413187,"Spearman's rank correlation rho","two.sided",0.0753312795849021,0.0202154526413187,0.0758672577199828
"6844","SARC","Normal",2,0,0,2,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6845","SKCMmets","Tumor",367,0,0,367,"Mast.cells","TMPRSS2",-0.136062012046562,9359351.45703659,0.00905875568615378,"Spearman's rank correlation rho","two.sided",0.039753003304307,0.00905875568615378,0.0400430932485293
"6846","SKCMmets","Normal",1,0,0,1,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6847","SKCMprimary","Tumor",103,0,0,103,"Mast.cells","TMPRSS2",-0.070476985430001,194938.140954745,0.479308995875392,"Spearman's rank correlation rho","two.sided",0.685326485987753,0.479308995875392,0.687197583637724
"6848","SKCMprimary","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6849","STAD","Tumor",374,0,33,374,"Mast.cells","TMPRSS2",0.114317664500723,5853102.56873381,0.0348426660602375,"Spearman's rank correlation rho","two.sided",0.114658147340492,0.0348426660602375,0.115748517759433
"6850","STAD","Normal",30,0,0,30,"Mast.cells","TMPRSS2",0.36329254727475,2862,0.0491913815171915,"Spearman's rank correlation rho","two.sided",0.149429003559055,0.0491913815171915,0.150871652503723
"6851","TGCT","Tumor",134,0,0,134,"Mast.cells","TMPRSS2",-0.737569275302459,696756.591549909,2.89401655294636e-24,"Spearman's rank correlation rho","two.sided",3.28729273094496e-22,2.89401655294636e-24,3.38154703378886e-22
"6852","TGCT","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6853","THCA","Tumor",502,0,0,502,"Mast.cells","TMPRSS2",0.116785133054647,18621923.9416074,0.00881731999155611,"Spearman's rank correlation rho","two.sided",0.0390306001853086,0.00881731999155611,0.0393348283911123
"6854","THCA","Normal",58,0,0,58,"Mast.cells","TMPRSS2",-0.0761942846596327,34986,0.568759095223612,"Spearman's rank correlation rho","two.sided",0.753724292649458,0.568759095223612,0.755692163257964
"6855","THYM","Tumor",119,0,0,119,"Mast.cells","TMPRSS2",-0.0111203097878472,283963.027800819,0.904458183635398,"Spearman's rank correlation rho","two.sided",0.954897677361787,0.904458183635398,0.954409156611441
"6856","THYM","Normal",2,0,0,2,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6857","UCEC","Tumor",530,0,0,530,"Mast.cells","TMPRSS2",0.0422173397287658,23765216.9147318,0.332019612228101,"Spearman's rank correlation rho","two.sided",0.554250045689775,0.332019612228101,0.555349104872843
"6858","UCEC","Normal",22,0,0,22,"Mast.cells","TMPRSS2",-0.0999435347261434,1948,0.657192935930352,"Spearman's rank correlation rho","two.sided",0.816987183301865,0.657192935930352,0.818785747738092
"6859","UCS","Tumor",56,0,0,56,"Mast.cells","TMPRSS2",0.00879610710180815,29002.6259062011,0.948699004081621,"Spearman's rank correlation rho","two.sided",0.977025859625842,0.948699004081621,0.976713074677396
"6860","UCS","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6861","UVM","Tumor",80,0,0,80,"Mast.cells","TMPRSS2",0.186591607718489,69400.0040294585,0.0974691394961006,"Spearman's rank correlation rho","two.sided",0.24583711194873,0.0974691394961006,0.247274526755034
"6862","UVM","Normal",0,0,0,0,"Mast.cells","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6863","ACC","Tumor",79,0,0,79,"Megakaryocytes","TMPRSS2",-0.214156762748132,99755.1196273865,0.058068776922443,"Spearman's rank correlation rho","two.sided",0.168510716242546,0.058068776922443,0.170036572810007
"6864","ACC","Normal",0,0,0,0,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6865","BLCA","Tumor",408,0,0,408,"Megakaryocytes","TMPRSS2",0.253434774096954,8450733.12956591,2.12141484853705e-07,"Spearman's rank correlation rho","two.sided",3.80121685958991e-06,2.12141484853705e-07,3.80227628900033e-06
"6866","BLCA","Normal",19,0,0,19,"Megakaryocytes","TMPRSS2",-0.591228070175439,1814,0.00886208513531941,"Spearman's rank correlation rho","two.sided",0.0391470302401158,0.00886208513531941,0.0394476404997808
"6867","BRCA","Tumor",1084,0,0,1084,"Megakaryocytes","TMPRSS2",0.228238623300082,163839746.319327,2.8159308125386e-14,"Spearman's rank correlation rho","two.sided",1.45627121126488e-12,2.8159308125386e-14,1.46235859974227e-12
"6868","BRCA","Normal",113,0,0,113,"Megakaryocytes","TMPRSS2",-0.727569919588619,415418.373143958,7.03729211029773e-20,"Spearman's rank correlation rho","two.sided",5.96856201514718e-18,7.03729211029773e-20,6.10836955173843e-18
"6869","CESC","Tumor",304,0,0,304,"Megakaryocytes","TMPRSS2",0.220707774874361,3648926.74323929,0.000104338407319588,"Spearman's rank correlation rho","two.sided",0.000941413629730356,0.000104338407319588,0.000937810891825175
"6870","CESC","Normal",3,0,0,3,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6871","CHOL","Tumor",36,0,0,36,"Megakaryocytes","TMPRSS2",0.0081086299157547,7706.99594555459,0.962564654687336,"Spearman's rank correlation rho","two.sided",0.982962557146595,0.962564654687336,0.982618084993322
"6872","CHOL","Normal",9,0,0,9,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6873","COAD","Tumor",447,0,0,447,"Megakaryocytes","TMPRSS2",-0.138521798726674,16947689.3852184,0.00333935621793097,"Spearman's rank correlation rho","two.sided",0.0178651344846585,0.00333935621793097,0.0179398128913781
"6874","COAD","Normal",41,0,0,41,"Megakaryocytes","TMPRSS2",-0.101585643640088,12646.2031889882,0.527394814166717,"Spearman's rank correlation rho","two.sided",0.721298304217262,0.527394814166717,0.722699794965488
"6875","DLBC","Tumor",48,0,0,48,"Megakaryocytes","TMPRSS2",-0.0834771997824525,19961.9839287919,0.572694242432162,"Spearman's rank correlation rho","two.sided",0.75736134638482,0.572694242432162,0.759260357193501
"6876","DLBC","Normal",0,0,0,0,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6877","ESCA","Tumor",161,0,0,161,"Megakaryocytes","TMPRSS2",0.593854856763692,282482.070023717,1.01600689265436e-16,"Spearman's rank correlation rho","two.sided",6.33609788644545e-15,1.01600689265436e-16,6.36418338120398e-15
"6878","ESCA","Normal",9,0,0,9,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6879","GBM","Tumor",152,0,0,152,"Megakaryocytes","TMPRSS2",-0.00664948637986612,589167.784790462,0.935199775766475,"Spearman's rank correlation rho","two.sided",0.969492466370689,0.935199775766475,0.969009863157759
"6880","GBM","Normal",0,0,0,0,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6881","HNSC","Tumor",500,0,0,500,"Megakaryocytes","TMPRSS2",0.0958419379255684,18836550.9467122,0.0321402885741104,"Spearman's rank correlation rho","two.sided",0.107715687892474,0.0321402885741104,0.108732958450053
"6882","HNSC","Normal",44,0,0,44,"Megakaryocytes","TMPRSS2",-0.00239613799084593,14224.0011980901,0.98768384725273,"Spearman's rank correlation rho","two.sided",0.995193561282213,0.98768384725273,0.995218417231772
"6883","KICH","Tumor",65,0,0,65,"Megakaryocytes","TMPRSS2",0.164729020979021,38222,0.189304273904577,"Spearman's rank correlation rho","two.sided",0.387066694409197,0.189304273904577,0.38911122065095
"6884","KICH","Normal",24,0,0,24,"Megakaryocytes","TMPRSS2",0.0391304347826087,2210,0.856360276947822,"Spearman's rank correlation rho","two.sided",0.928086909416775,0.856360276947822,0.927415554628332
"6885","KIRC","Tumor",530,0,0,530,"Megakaryocytes","TMPRSS2",0.0479289172436903,23623496.9983062,0.270707637185703,"Spearman's rank correlation rho","two.sided",0.486982828093399,0.270707637185703,0.488221906660829
"6886","KIRC","Normal",72,0,0,72,"Megakaryocytes","TMPRSS2",0.0576885973374494,58608,0.629556530479889,"Spearman's rank correlation rho","two.sided",0.796740036845816,0.629556530479889,0.7985308982896
"6887","KIRP","Tumor",288,0,0,288,"Megakaryocytes","TMPRSS2",-0.00640500424237421,4006764.01281001,0.913817279116121,"Spearman's rank correlation rho","two.sided",0.958731933441802,0.913817279116121,0.958293715552218
"6888","KIRP","Normal",32,0,0,32,"Megakaryocytes","TMPRSS2",0.00806451612903226,5412,0.965644200727846,"Spearman's rank correlation rho","two.sided",0.984677735165767,0.965644200727846,0.984251914045626
"6889","LGG","Tumor",510,0,0,510,"Megakaryocytes","TMPRSS2",-0.163519642181336,25723575.1099965,0.000208306245915954,"Spearman's rank correlation rho","two.sided",0.00172755675393922,0.000208306245915954,0.0017149983064842
"6890","LGG","Normal",0,0,0,0,"Megakaryocytes","TMPRSS2",NA,NA,NA,NA,NA,NA,NA,NA
"6891","LIHC","Tumor",371,0,0,371,"Megakaryocytes","TMPRSS2",0.20813652162402,6739344.17995359,5.34986386562592e-05,"Spearman's rank correlation rho","two.sided",0.000531726313269476,5.34986386562592e-05,0.000529409981230344
"6892","LIHC","Normal",50,0,0,50,"Megakaryocytes","TMPRSS2",0.0440336134453782,19908,0.760808222239816,"Spearman's rank correlation rho","two.sided",0.878423517613096,0.760808222239816,0.87877890077357
